Date,Total tx fees (BTC),Num txs,Avg tx fee (BTC),BTC-USD,Avg tx fee (USD)
2016-06-03,58.53519721,231099.0,0.00025329056902020344,539.99,0.13677437436521966
2016-06-04,54.69656979,234669.0,0.00023307965598353425,568.0,0.13238924459864745
2016-06-05,46.44371282,196665.0,0.00023615647329214656,573.74,0.13549241498663617
2016-06-06,44.3641164,190528.0,0.0002328482763688277,574.02,0.13365956760123446
2016-06-07,52.13956486,221171.0,0.00023574322519679343,584.5,0.13779191512752575
2016-06-08,56.5104784,248576.0,0.00022733682415036044,577.54,0.13129610941979916
2016-06-09,50.40981971,229933.0,0.00021923699386342977,578.68,0.12686806360888953
2016-06-10,53.21550949,236353.0,0.00022515267202024092,575.2941375,0.1295290122557049
2016-06-11,52.81223012,228367.0,0.00023126034024180378,577.549875,0.13356438059911124
2016-06-12,46.24529278,213159.0,0.00021695210045083718,594.4399875,0.1289650038800944
2016-06-13,52.42482099,210711.0,0.00024879964021811866,664.8465,0.16541357000027543
2016-06-14,38.86224972,251354.0,0.00015461162233344208,702.0665,0.10854764055096151
2016-06-15,69.86,247632.0,0.00028211216644052466,685.24,0.19331454093170514
2016-06-16,84.56,262510.0,0.0003221210620547789,692.28,0.2229979688392823
2016-06-17,82.29,267870.0,0.0003072012543397917,762.43,0.23421945234628735
2016-06-18,78.9,253752.0,0.00031093350988366594,743.91,0.23130654733755793
2016-06-19,70.82,236291.0,0.0002997151817039159,754.36,0.226093144470166
2016-06-20,63.14,218298.0,0.0002892376476193094,760.81,0.22005489468524675
2016-06-21,76.77,249334.0,0.00030790024625602604,729.19,0.22451778056743166
2016-06-22,76.28,248164.0,0.0003073773794748634,665.95,0.20469796586128527
2016-06-23,78.85,235641.0,0.0003346191876625884,587.45,0.19657204179238758
2016-06-24,75.3,241300.0,0.0003120596767509324,624.54,0.19489375051802732
2016-06-25,74.41,238888.0,0.0003114848799437393,660.6,0.2057669116908342
2016-06-26,62.41,210998.0,0.0002957847941686651,664.9,0.1966673096427454
2016-06-27,55.03,183755.0,0.0002994748442219259,627.39,0.1878875225163941
2016-06-28,61.78,217029.0,0.00028466241838648294,646.7,0.18409118597053853
2016-06-29,58.5,213058.0,0.0002745731209342057,646.37,0.17747582817824253
2016-06-30,61.68,224112.0,0.00027521953309059754,637.95,0.17557630113514672
2016-07-01,62.5,231960.0,0.00026944300741507156,671.4,0.18090403517847903
2016-07-02,58.85,210409.0,0.0002796933591243721,675.18,0.18884336221359352
